ticket_id,customer_id,issue_type,priority,created_date,resolution_status,resolution_time_hours,satisfaction_rating,channel
TICK_01273,CUST_07352,Feature Request,High,2024-08-10,Resolved,8.1,5.0,Chat
TICK_01274,CUST_09337,Technical,High,2024-07-03,Closed,24.0,4.0,Email
TICK_01275,CUST_05609,Product Inquiry,High,2024-05-18,In Progress,12.8,1.0,In-App
TICK_01276,CUST_01310,Product Inquiry,High,2024-11-24,Escalated,53.6,5.0,Email
TICK_01277,CUST_06942,Billing,Low,2023-11-25,Escalated,20.4,,Phone
TICK_01278,CUST_02363,Feature Request,Low,2024-12-30,Escalated,36.7,3.0,Chat
TICK_01279,CUST_04370,Feature Request,Medium,2025-09-22,Resolved,35.7,5.0,Email
TICK_01280,CUST_02260,Feature Request,Medium,2024-10-30,Escalated,11.4,,Chat
TICK_01281,CUST_01170,Billing,Low,2024-04-13,Resolved,21.5,2.0,Phone
TICK_01282,CUST_02151,Billing,Medium,2025-10-07,Closed,7.6,,Email
TICK_01283,CUST_05880,Complaint,High,2025-03-04,Closed,1.2,4.0,In-App
TICK_01284,CUST_07796,Complaint,Medium,2024-03-23,Resolved,51.8,,Phone
TICK_01285,CUST_07439,Product Inquiry,Low,2024-04-01,Resolved,13.7,3.0,Chat
TICK_01286,CUST_04540,Product Inquiry,High,2024-09-25,Resolved,2.6,2.0,Chat
TICK_01287,CUST_00934,Feature Request,Medium,2025-04-30,Closed,27.7,,Phone
TICK_01288,CUST_03041,Complaint,Medium,2023-11-16,Resolved,7.0,2.0,Phone
TICK_01289,CUST_03852,Technical,Medium,2024-08-22,Closed,72.7,,Chat
TICK_01290,CUST_05493,Feature Request,Low,2024-12-19,In Progress,98.9,,Chat
TICK_01291,CUST_08373,Technical,High,2025-03-29,Closed,1.3,1.0,Email
TICK_01292,CUST_05492,Feature Request,Low,2024-12-23,In Progress,11.7,3.0,Phone
TICK_01293,CUST_00772,Product Inquiry,Medium,2025-06-01,Escalated,16.0,3.0,Chat
TICK_01294,CUST_07396,Product Inquiry,High,2024-11-16,In Progress,10.8,,Email
TICK_01295,CUST_08707,Complaint,Medium,2024-04-29,Closed,15.8,4.0,Chat
TICK_01296,CUST_06034,Feature Request,Medium,2023-12-16,Closed,31.4,,In-App
TICK_01297,CUST_06647,Technical,Low,2024-07-13,Closed,4.8,5.0,Email
TICK_01298,CUST_04323,Billing,Medium,2025-08-13,In Progress,63.5,,Chat
TICK_01299,CUST_03815,Billing,Medium,2024-12-02,Closed,10.5,3.0,Phone
TICK_01300,CUST_07777,Feature Request,High,2025-01-14,Resolved,22.2,4.0,In-App
TICK_01301,CUST_04018,Complaint,Medium,2024-07-24,Escalated,5.2,,Email
TICK_01302,CUST_02064,Product Inquiry,Low,2024-02-11,Resolved,15.2,,In-App
TICK_01303,CUST_00126,Feature Request,Medium,2024-03-14,In Progress,0.2,1.0,Email
TICK_01304,CUST_09181,Billing,High,2025-03-02,In Progress,56.8,1.0,Email
TICK_01305,CUST_01878,Product Inquiry,Medium,2025-02-25,Resolved,0.2,1.0,Phone
TICK_01306,CUST_00438,Product Inquiry,Medium,2024-10-20,Closed,68.9,3.0,In-App
TICK_01307,CUST_09902,Technical,Low,2024-04-12,Closed,39.6,3.0,Phone
TICK_01308,CUST_08179,Feature Request,Low,2024-02-28,Escalated,6.7,3.0,In-App
TICK_01309,CUST_05765,Billing,Low,2025-03-06,In Progress,56.8,2.0,Phone
TICK_01310,CUST_09263,Billing,Medium,2025-05-07,In Progress,10.9,,In-App
TICK_01311,CUST_02679,Technical,Medium,2023-10-29,Escalated,20.6,4.0,In-App
TICK_01312,CUST_01548,Product Inquiry,Medium,2024-12-01,In Progress,11.8,,In-App
TICK_01313,CUST_01681,Complaint,Medium,2023-11-18,Closed,10.5,,Phone
TICK_01314,CUST_09658,Billing,Low,2023-12-09,Escalated,43.6,3.0,In-App
TICK_01315,CUST_03982,Product Inquiry,Low,2024-12-03,Closed,30.6,1.0,Email
TICK_01316,CUST_01189,Billing,Medium,2024-05-28,In Progress,8.0,3.0,In-App
TICK_01317,CUST_02751,Technical,Medium,2024-11-04,Escalated,1.6,1.0,In-App
TICK_01318,CUST_00709,Complaint,Low,2025-07-16,Resolved,0.1,,Chat
TICK_01319,CUST_09082,Complaint,Medium,2023-12-25,In Progress,2.9,,Chat
TICK_01320,CUST_05772,Feature Request,High,2024-12-30,Resolved,20.0,1.0,Email
TICK_01321,CUST_00709,Feature Request,Low,2025-04-18,Closed,4.6,,In-App
TICK_01322,CUST_00086,Feature Request,Low,2025-07-26,Escalated,9.9,,In-App
TICK_01323,CUST_05298,Product Inquiry,High,2025-04-06,In Progress,3.6,,In-App
TICK_01324,CUST_04674,Billing,Medium,2024-11-04,Escalated,32.4,1.0,Phone
TICK_01325,CUST_04930,Complaint,Low,2024-09-15,In Progress,65.5,,In-App
TICK_01326,CUST_00885,Billing,Low,2023-08-05,Escalated,29.1,,Chat
TICK_01327,CUST_01828,Technical,Low,2024-09-26,Resolved,10.3,3.0,Email
TICK_01328,CUST_03253,Complaint,Low,2023-09-06,In Progress,37.4,3.0,In-App
TICK_01329,CUST_01081,Billing,Low,2025-04-08,In Progress,0.6,2.0,In-App
TICK_01330,CUST_07569,Feature Request,Medium,2024-04-21,Closed,29.6,,In-App
TICK_01331,CUST_06031,Technical,High,2024-04-23,Resolved,0.4,4.0,Email
TICK_01332,CUST_09660,Billing,Medium,2024-12-27,Escalated,3.8,5.0,Email
TICK_01333,CUST_00292,Technical,Medium,2025-01-05,Escalated,1.6,3.0,Chat
TICK_01334,CUST_06917,Product Inquiry,Critical,2025-06-22,Resolved,32.1,,Chat
TICK_01335,CUST_09830,Technical,High,2024-04-06,Closed,35.3,,Phone
TICK_01336,CUST_07338,Product Inquiry,Medium,2025-04-24,Escalated,9.2,,Phone
TICK_01337,CUST_05286,Technical,Low,2025-04-04,Closed,9.1,5.0,Chat
TICK_01338,CUST_02719,Product Inquiry,Low,2025-05-03,Escalated,55.4,1.0,Phone
TICK_01339,CUST_01530,Billing,Low,2024-07-11,Resolved,17.0,4.0,Email
TICK_01340,CUST_02019,Complaint,Medium,2024-07-16,In Progress,16.1,2.0,Chat
TICK_01341,CUST_06965,Feature Request,Low,2024-06-20,In Progress,11.0,1.0,Phone
TICK_01342,CUST_04559,Product Inquiry,Medium,2025-01-23,Escalated,0.8,1.0,Email
TICK_01343,CUST_06544,Technical,Medium,2024-01-27,Escalated,20.2,1.0,Email
TICK_01344,CUST_04470,Technical,Critical,2024-08-15,Escalated,32.2,3.0,Chat
TICK_01345,CUST_04322,Feature Request,Low,2025-03-21,Closed,5.7,4.0,In-App
TICK_01346,CUST_02841,Product Inquiry,High,2025-10-04,Closed,6.6,,Phone
TICK_01347,CUST_06744,Billing,Medium,2024-07-21,In Progress,9.4,2.0,In-App
TICK_01348,CUST_09891,Feature Request,Low,2023-09-10,Resolved,0.4,5.0,Email
TICK_01349,CUST_06911,Technical,Medium,2024-08-26,Resolved,36.9,3.0,Email
TICK_01350,CUST_09316,Complaint,Medium,2025-06-29,Closed,14.8,1.0,Email
TICK_01351,CUST_06122,Product Inquiry,Low,2025-04-09,Resolved,33.9,3.0,Chat
TICK_01352,CUST_01355,Billing,Critical,2024-02-09,In Progress,4.4,2.0,Email
TICK_01353,CUST_08339,Feature Request,Medium,2025-01-25,Closed,67.9,,Phone
TICK_01354,CUST_07124,Product Inquiry,Medium,2025-01-24,Escalated,27.7,2.0,Phone
TICK_01355,CUST_04433,Product Inquiry,Low,2025-05-28,Closed,6.4,3.0,Phone
TICK_01356,CUST_04172,Complaint,Medium,2024-02-25,Resolved,38.8,,In-App
TICK_01357,CUST_03238,Product Inquiry,Medium,2025-03-04,Closed,53.7,3.0,Chat
TICK_01358,CUST_06296,Billing,Medium,2023-09-12,Resolved,5.2,,In-App
TICK_01359,CUST_05442,Billing,Medium,2025-04-29,In Progress,52.3,,Phone
TICK_01360,CUST_07381,Feature Request,High,2025-05-18,Closed,45.4,,Chat
TICK_01361,CUST_01560,Technical,Medium,2024-04-10,Escalated,41.6,3.0,In-App
TICK_01362,CUST_04391,Billing,Low,2023-11-17,Escalated,29.7,1.0,In-App
TICK_01363,CUST_08901,Billing,Medium,2024-01-17,In Progress,34.8,5.0,Phone
TICK_01364,CUST_04342,Billing,Medium,2024-12-20,In Progress,26.0,,Phone
TICK_01365,CUST_03214,Product Inquiry,Medium,2024-04-03,In Progress,30.8,5.0,In-App
TICK_01366,CUST_08024,Technical,Medium,2024-12-01,Closed,48.4,5.0,Chat
TICK_01367,CUST_04584,Billing,High,2025-06-27,Resolved,18.1,,Phone
TICK_01368,CUST_04209,Billing,Low,2025-06-29,Escalated,4.2,5.0,Email
TICK_01369,CUST_09145,Billing,Medium,2025-01-15,Closed,14.2,5.0,Email
TICK_01370,CUST_07767,Product Inquiry,Low,2025-01-14,Resolved,9.3,,In-App
TICK_01371,CUST_07565,Feature Request,Medium,2025-05-11,Closed,28.7,4.0,Email
TICK_01372,CUST_05641,Feature Request,Low,2024-12-13,In Progress,0.4,4.0,Chat
TICK_01373,CUST_03430,Feature Request,Medium,2024-08-11,Escalated,29.9,,Phone
TICK_01374,CUST_08084,Billing,High,2023-09-30,Escalated,2.5,5.0,Email
TICK_01375,CUST_02110,Product Inquiry,Medium,2025-07-11,Escalated,26.1,,Email
TICK_01376,CUST_06697,Technical,Low,2024-08-06,Resolved,23.3,5.0,In-App
TICK_01377,CUST_02203,Complaint,Medium,2024-02-07,Escalated,16.8,2.0,Email
TICK_01378,CUST_00043,Product Inquiry,Low,2025-01-26,Escalated,4.6,4.0,Chat
TICK_01379,CUST_07071,Product Inquiry,Medium,2025-08-13,Closed,15.3,4.0,In-App
TICK_01380,CUST_08537,Billing,High,2024-06-18,Escalated,11.9,2.0,Email
TICK_01381,CUST_05814,Technical,Low,2023-10-30,In Progress,13.8,5.0,Phone
TICK_01382,CUST_03209,Feature Request,Critical,2024-03-13,In Progress,1.2,5.0,In-App
TICK_01383,CUST_02014,Technical,Low,2024-08-10,Escalated,23.5,4.0,Chat
TICK_01384,CUST_06996,Technical,High,2024-03-31,Resolved,29.8,2.0,In-App
TICK_01385,CUST_01441,Feature Request,Low,2024-12-19,Resolved,23.8,1.0,Email
TICK_01386,CUST_04899,Product Inquiry,Low,2024-06-19,Resolved,20.4,2.0,Email
TICK_01387,CUST_08333,Feature Request,High,2024-10-07,Closed,95.6,1.0,Email
TICK_01388,CUST_00732,Billing,Low,2025-02-25,Resolved,5.4,4.0,In-App
TICK_01389,CUST_00481,Feature Request,High,2025-01-19,In Progress,11.2,5.0,In-App
TICK_01390,CUST_08288,Technical,Low,2024-05-05,Escalated,6.6,1.0,Phone
TICK_01391,CUST_00101,Technical,Low,2025-03-18,Closed,1.1,,Chat
TICK_01392,CUST_01739,Feature Request,Medium,2024-02-10,In Progress,13.0,4.0,Phone
TICK_01393,CUST_00008,Billing,High,2024-11-22,Escalated,16.1,4.0,In-App
TICK_01394,CUST_03544,Product Inquiry,Low,2024-12-23,Resolved,25.2,1.0,In-App
TICK_01395,CUST_06929,Billing,Low,2025-02-22,In Progress,24.7,3.0,In-App
TICK_01396,CUST_00610,Technical,Low,2024-08-01,Closed,5.8,,Email
TICK_01397,CUST_09322,Feature Request,Low,2025-06-23,Escalated,5.0,,Phone
TICK_01398,CUST_04161,Billing,Medium,2025-04-27,In Progress,1.2,3.0,Email
TICK_01399,CUST_08342,Complaint,Low,2025-04-10,In Progress,49.0,2.0,Email
TICK_01400,CUST_02515,Feature Request,Low,2024-03-12,In Progress,35.9,1.0,Phone
TICK_01401,CUST_02148,Technical,Critical,2025-03-01,Resolved,8.4,4.0,Phone
TICK_01402,CUST_02663,Billing,Medium,2024-01-03,Closed,44.9,2.0,Email
TICK_01403,CUST_00239,Complaint,Medium,2024-08-27,Closed,5.0,5.0,Phone
TICK_01404,CUST_02775,Billing,Low,2024-06-21,Resolved,4.1,,Chat
TICK_01405,CUST_09104,Billing,Critical,2025-09-23,Escalated,31.9,2.0,Email
TICK_01406,CUST_04297,Product Inquiry,Medium,2024-09-06,In Progress,24.4,1.0,In-App
TICK_01407,CUST_02295,Complaint,Medium,2025-07-14,Escalated,62.3,5.0,Email
TICK_01408,CUST_05289,Technical,Low,2024-11-25,Escalated,13.4,2.0,Email
TICK_01409,CUST_05119,Billing,Medium,2025-04-24,Resolved,71.1,,In-App
TICK_01410,CUST_00300,Feature Request,Low,2024-07-30,In Progress,4.7,3.0,In-App
TICK_01411,CUST_08525,Complaint,Low,2023-09-28,Closed,29.7,4.0,In-App
TICK_01412,CUST_01584,Billing,Low,2023-11-07,Escalated,8.4,1.0,Email
TICK_01413,CUST_09875,Complaint,Critical,2024-03-18,Resolved,8.2,3.0,In-App
TICK_01414,CUST_05050,Technical,High,2023-08-21,In Progress,6.6,3.0,In-App
TICK_01415,CUST_00164,Product Inquiry,Low,2023-07-27,In Progress,24.5,,Email
TICK_01416,CUST_06589,Complaint,Medium,2024-06-14,Closed,5.4,5.0,Phone
TICK_01417,CUST_06918,Feature Request,Low,2023-10-18,Closed,9.8,,Email
TICK_01418,CUST_07112,Feature Request,Medium,2024-09-19,Closed,17.9,2.0,Phone
TICK_01419,CUST_06531,Billing,Medium,2025-03-19,Resolved,160.0,3.0,Email
TICK_01420,CUST_05234,Feature Request,High,2025-04-04,In Progress,19.9,2.0,Chat
TICK_01421,CUST_02536,Product Inquiry,Medium,2023-09-17,In Progress,20.3,3.0,In-App
TICK_01422,CUST_08675,Billing,Low,2024-10-26,Closed,18.5,,Phone
TICK_01423,CUST_04300,Product Inquiry,Low,2024-02-24,Resolved,32.1,2.0,Chat
TICK_01424,CUST_00041,Complaint,Medium,2025-04-25,Resolved,22.5,,Phone
TICK_01425,CUST_02243,Technical,High,2024-06-05,Resolved,15.8,2.0,In-App
TICK_01426,CUST_05764,Technical,Medium,2025-02-25,Escalated,9.5,1.0,Chat
TICK_01427,CUST_03293,Complaint,Low,2023-12-23,Resolved,11.5,1.0,Phone
TICK_01428,CUST_07974,Product Inquiry,High,2025-03-19,In Progress,23.1,1.0,Phone
TICK_01429,CUST_08087,Product Inquiry,High,2025-04-24,In Progress,13.4,5.0,Email
TICK_01430,CUST_00239,Billing,Low,2024-07-30,Resolved,5.1,5.0,Email
TICK_01431,CUST_07896,Complaint,Medium,2023-12-01,Closed,9.3,2.0,Chat
TICK_01432,CUST_02470,Product Inquiry,Critical,2025-07-17,Resolved,9.5,2.0,Phone
TICK_01433,CUST_02032,Technical,Low,2024-10-03,Closed,43.7,,Phone
TICK_01434,CUST_05012,Complaint,Low,2024-12-29,Resolved,49.4,2.0,In-App
TICK_01435,CUST_03724,Feature Request,Medium,2025-06-08,Closed,22.1,2.0,Phone
TICK_01436,CUST_04611,Complaint,Medium,2025-05-10,In Progress,46.0,,In-App
TICK_01437,CUST_03760,Technical,Medium,2024-08-24,In Progress,30.7,,Email
TICK_01438,CUST_07294,Feature Request,Low,2024-05-08,Resolved,17.9,,Chat
TICK_01439,CUST_06645,Product Inquiry,Medium,2023-10-14,In Progress,50.2,3.0,Chat
TICK_01440,CUST_09829,Product Inquiry,Medium,2025-03-15,Resolved,11.1,,Phone
TICK_01441,CUST_01122,Billing,Low,2025-02-28,In Progress,49.9,,Phone
TICK_01442,CUST_09670,Billing,Low,2024-03-10,Escalated,39.9,,Phone
TICK_01443,CUST_04592,Technical,Low,2024-11-08,Closed,28.1,4.0,In-App
TICK_01444,CUST_02585,Feature Request,Medium,2024-06-08,Closed,0.1,4.0,Phone
TICK_01445,CUST_04573,Product Inquiry,Low,2023-09-21,In Progress,26.7,3.0,In-App
TICK_01446,CUST_07388,Technical,Medium,2024-08-30,Closed,29.4,2.0,Phone
TICK_01447,CUST_01251,Feature Request,Medium,2024-09-11,Escalated,17.2,2.0,Phone
TICK_01448,CUST_00211,Feature Request,High,2024-06-01,Resolved,45.4,2.0,Phone
TICK_01449,CUST_03365,Product Inquiry,Critical,2025-02-21,Resolved,49.8,4.0,Chat
TICK_01450,CUST_01071,Product Inquiry,Medium,2024-01-06,Resolved,11.8,4.0,Chat
TICK_01451,CUST_08440,Billing,Medium,2023-11-27,Closed,23.9,5.0,Email
TICK_01452,CUST_05408,Product Inquiry,Medium,2024-04-03,Escalated,8.7,3.0,Phone
TICK_01453,CUST_05960,Billing,High,2025-02-14,In Progress,12.1,4.0,Chat
TICK_01454,CUST_02675,Technical,Critical,2024-12-01,Escalated,22.8,,In-App
TICK_01455,CUST_08662,Feature Request,Low,2025-07-27,In Progress,36.2,5.0,In-App
TICK_01456,CUST_02680,Billing,High,2025-04-03,In Progress,12.3,3.0,Chat
TICK_01457,CUST_08689,Billing,Low,2025-03-04,Resolved,14.9,4.0,Chat
TICK_01458,CUST_09922,Feature Request,High,2024-02-19,Resolved,21.2,,Email
TICK_01459,CUST_00066,Feature Request,Medium,2024-03-03,Closed,21.8,1.0,Email
TICK_01460,CUST_01853,Technical,Medium,2024-01-04,Resolved,14.0,4.0,Chat
TICK_01461,CUST_01875,Billing,Medium,2024-07-30,Closed,12.8,5.0,Email
TICK_01462,CUST_05159,Technical,Critical,2025-05-30,In Progress,34.9,3.0,Email
TICK_01463,CUST_05155,Technical,Low,2024-04-21,In Progress,5.0,3.0,In-App
TICK_01464,CUST_00173,Complaint,Medium,2025-01-29,In Progress,4.2,,Phone
TICK_01465,CUST_06231,Complaint,Medium,2023-12-19,Resolved,53.1,,In-App
TICK_01466,CUST_01835,Technical,High,2024-02-04,Resolved,3.0,1.0,In-App
TICK_01467,CUST_05553,Feature Request,High,2025-05-22,Escalated,11.2,1.0,In-App
TICK_01468,CUST_00104,Complaint,Low,2024-04-11,In Progress,8.7,2.0,Chat
TICK_01469,CUST_00271,Complaint,Low,2024-06-28,Escalated,10.0,,Chat
TICK_01470,CUST_08522,Feature Request,Low,2023-11-20,Escalated,15.7,,Chat
TICK_01471,CUST_01701,Complaint,Low,2024-09-02,In Progress,42.4,,Phone
TICK_01472,CUST_00908,Technical,High,2023-12-07,Resolved,2.5,,In-App
TICK_01473,CUST_09129,Product Inquiry,Low,2024-09-19,Escalated,91.1,,Phone
TICK_01474,CUST_09212,Billing,Low,2023-11-14,In Progress,1.8,,Chat
TICK_01475,CUST_03746,Billing,Low,2024-08-29,Resolved,66.6,,Chat
TICK_01476,CUST_04363,Billing,Low,2025-02-10,In Progress,53.9,2.0,Email
TICK_01477,CUST_04394,Billing,High,2025-03-15,In Progress,13.0,,Email
TICK_01478,CUST_08449,Feature Request,Low,2025-10-24,Closed,42.6,1.0,Email
TICK_01479,CUST_06353,Billing,Low,2025-04-16,In Progress,27.4,1.0,Phone
TICK_01480,CUST_05786,Complaint,High,2024-02-21,In Progress,16.9,,Email
TICK_01481,CUST_02812,Feature Request,Low,2024-07-09,Escalated,19.6,4.0,In-App
TICK_01482,CUST_07875,Billing,Critical,2023-10-27,In Progress,2.0,,Email
TICK_01483,CUST_02388,Technical,Medium,2025-03-28,In Progress,14.7,4.0,In-App
TICK_01484,CUST_09009,Technical,Medium,2023-11-24,Resolved,36.2,,Chat
TICK_01485,CUST_06247,Billing,Low,2024-05-21,In Progress,6.1,1.0,In-App
TICK_01486,CUST_07659,Complaint,Critical,2025-04-01,In Progress,7.5,4.0,Phone
TICK_01487,CUST_07039,Feature Request,Critical,2025-10-02,In Progress,3.8,,Chat
TICK_01488,CUST_04716,Billing,High,2025-02-17,Resolved,29.5,,Chat
TICK_01489,CUST_08721,Billing,High,2025-04-20,Resolved,27.6,,Email
TICK_01490,CUST_05224,Product Inquiry,Low,2023-09-09,Closed,15.1,,Chat
TICK_01491,CUST_00561,Billing,Medium,2024-09-20,Closed,10.8,,Chat
TICK_01492,CUST_07224,Technical,Medium,2023-10-08,Escalated,7.1,5.0,Email
TICK_01493,CUST_06493,Complaint,Critical,2025-01-31,Escalated,30.2,,In-App
TICK_01494,CUST_09970,Complaint,Low,2024-03-27,Escalated,24.9,3.0,Chat
TICK_01495,CUST_09381,Product Inquiry,Medium,2024-05-09,In Progress,1.2,,Email
TICK_01496,CUST_02701,Complaint,Low,2024-11-16,Closed,3.5,4.0,Phone
TICK_01497,CUST_02187,Technical,Low,2025-02-18,In Progress,34.1,,Chat
TICK_01498,CUST_06837,Billing,Medium,2024-02-05,Closed,40.3,1.0,Chat
TICK_01499,CUST_04972,Product Inquiry,High,2024-12-07,In Progress,12.2,3.0,Chat
TICK_01500,CUST_01767,Complaint,Medium,2025-08-18,Resolved,3.0,4.0,Phone
TICK_01501,CUST_05906,Technical,Medium,2024-06-25,Escalated,2.6,,In-App
TICK_01502,CUST_00662,Technical,Medium,2023-12-19,In Progress,21.8,3.0,Phone
TICK_01503,CUST_07230,Technical,Medium,2024-07-17,Closed,14.4,,Chat
TICK_01504,CUST_05386,Technical,Low,2024-07-30,Closed,8.7,2.0,Phone
TICK_01505,CUST_02182,Feature Request,Low,2024-06-25,Escalated,53.9,1.0,Phone
TICK_01506,CUST_03472,Technical,Low,2025-08-10,Escalated,1.8,5.0,Phone
TICK_01507,CUST_06680,Feature Request,Medium,2025-03-28,Closed,4.8,5.0,Email
TICK_01508,CUST_02367,Technical,High,2023-11-06,Closed,33.5,4.0,Phone
TICK_01509,CUST_01767,Feature Request,High,2025-03-23,In Progress,5.7,5.0,Email
TICK_01510,CUST_06228,Technical,Low,2025-04-11,Escalated,15.1,,Chat
TICK_01511,CUST_05368,Product Inquiry,High,2024-01-31,Escalated,8.3,1.0,In-App
TICK_01512,CUST_05829,Complaint,Low,2025-05-27,Resolved,26.6,2.0,Phone
TICK_01513,CUST_06948,Complaint,Low,2024-01-02,Resolved,16.5,,In-App
TICK_01514,CUST_02653,Product Inquiry,Low,2025-05-05,Resolved,2.9,1.0,Chat
TICK_01515,CUST_09784,Feature Request,Medium,2024-08-11,Resolved,20.1,,Chat
TICK_01516,CUST_00220,Billing,Critical,2024-02-05,Closed,1.9,,In-App
TICK_01517,CUST_09357,Billing,Medium,2025-04-11,Closed,1.7,,In-App
TICK_01518,CUST_08580,Complaint,Medium,2024-11-28,In Progress,20.8,,Phone
TICK_01519,CUST_03074,Technical,Low,2024-01-06,Escalated,19.9,,Phone
TICK_01520,CUST_04891,Feature Request,Low,2024-01-02,Resolved,99.7,3.0,In-App
TICK_01521,CUST_06496,Feature Request,Medium,2024-12-22,Escalated,8.5,5.0,Phone
TICK_01522,CUST_09212,Complaint,High,2023-11-21,Resolved,5.3,5.0,Email
TICK_01523,CUST_08211,Feature Request,Medium,2025-08-30,Closed,9.0,1.0,Phone
TICK_01524,CUST_06796,Technical,Medium,2025-03-30,Escalated,5.6,3.0,Email
TICK_01525,CUST_08882,Complaint,Medium,2024-10-19,Closed,6.1,,Phone
TICK_01526,CUST_03522,Billing,Critical,2024-06-03,Closed,10.1,2.0,Phone
TICK_01527,CUST_05409,Product Inquiry,High,2023-08-04,In Progress,7.5,,Chat
TICK_01528,CUST_01960,Billing,Medium,2024-10-31,Resolved,118.0,,Chat
TICK_01529,CUST_06029,Complaint,Low,2024-09-12,Resolved,0.5,2.0,In-App
TICK_01530,CUST_04345,Feature Request,Low,2024-07-09,In Progress,20.0,,Email
TICK_01531,CUST_01077,Product Inquiry,Medium,2024-04-03,Escalated,53.4,,In-App
TICK_01532,CUST_01361,Technical,High,2024-08-14,Escalated,0.8,2.0,Chat
TICK_01533,CUST_03370,Product Inquiry,High,2024-08-06,Closed,17.2,,In-App
TICK_01534,CUST_09875,Feature Request,Low,2024-07-08,In Progress,26.3,,Chat
TICK_01535,CUST_00869,Billing,Medium,2023-10-06,Escalated,0.6,,Email
TICK_01536,CUST_04007,Feature Request,Medium,2024-03-10,Closed,12.8,,In-App
TICK_01537,CUST_02977,Complaint,Low,2025-03-22,Escalated,12.8,5.0,Phone
TICK_01538,CUST_01154,Technical,Medium,2023-12-08,Closed,11.9,,Email
TICK_01539,CUST_04435,Feature Request,Low,2023-09-14,In Progress,42.7,5.0,Email
TICK_01540,CUST_04658,Technical,Low,2025-07-10,In Progress,26.0,2.0,Email
TICK_01541,CUST_09260,Billing,Medium,2024-07-07,Resolved,3.8,1.0,Email
TICK_01542,CUST_04605,Complaint,Medium,2023-09-20,Closed,35.0,1.0,Chat
TICK_01543,CUST_08318,Technical,Medium,2024-06-14,Resolved,3.5,,Phone
TICK_01544,CUST_08682,Feature Request,Low,2024-07-04,Closed,29.0,,Chat
TICK_01545,CUST_09976,Product Inquiry,High,2024-03-12,Closed,43.5,5.0,Chat
TICK_01546,CUST_09120,Billing,Medium,2024-04-15,Escalated,25.9,,Email
TICK_01547,CUST_05572,Feature Request,Medium,2024-06-01,In Progress,81.8,2.0,In-App
TICK_01548,CUST_03724,Technical,High,2025-05-02,In Progress,1.0,2.0,Email
TICK_01549,CUST_06052,Product Inquiry,Low,2025-05-05,In Progress,18.6,3.0,Email
TICK_01550,CUST_06039,Complaint,Medium,2024-04-06,Escalated,38.6,,Phone
TICK_01551,CUST_06795,Product Inquiry,Low,2024-04-16,Resolved,0.7,,Email
TICK_01552,CUST_07889,Product Inquiry,High,2024-08-10,Escalated,22.2,,Chat
TICK_01553,CUST_01263,Product Inquiry,High,2025-01-24,Resolved,37.8,2.0,Phone
TICK_01554,CUST_06173,Technical,Medium,2024-03-02,Escalated,22.0,1.0,In-App
TICK_01555,CUST_06138,Technical,Low,2024-03-12,Resolved,37.3,,In-App
TICK_01556,CUST_04981,Technical,Medium,2023-12-25,In Progress,12.1,1.0,In-App
TICK_01557,CUST_02146,Feature Request,Low,2023-07-05,In Progress,15.1,4.0,Phone
TICK_01558,CUST_02311,Product Inquiry,Low,2024-05-15,Closed,46.3,4.0,Email
TICK_01559,CUST_02673,Feature Request,Medium,2024-11-09,Closed,75.9,3.0,Chat
TICK_01560,CUST_05743,Product Inquiry,Medium,2024-02-28,In Progress,4.4,,Email
TICK_01561,CUST_09368,Product Inquiry,Low,2025-01-13,Escalated,21.8,2.0,Chat
TICK_01562,CUST_03285,Feature Request,Critical,2024-04-06,Closed,1.1,4.0,Email
TICK_01563,CUST_06790,Complaint,Medium,2025-02-10,In Progress,21.6,1.0,In-App
TICK_01564,CUST_09179,Complaint,Low,2023-08-18,In Progress,4.9,2.0,Phone
TICK_01565,CUST_01826,Feature Request,Medium,2024-01-06,Closed,5.6,2.0,Phone
TICK_01566,CUST_06976,Product Inquiry,Medium,2024-10-08,In Progress,68.2,,Chat
TICK_01567,CUST_08807,Product Inquiry,Medium,2024-06-27,Resolved,0.6,,In-App
TICK_01568,CUST_07556,Technical,Low,2024-07-14,Resolved,20.4,1.0,Phone
TICK_01569,CUST_08443,Product Inquiry,Medium,2024-10-10,Closed,13.5,3.0,Phone
TICK_01570,CUST_00434,Technical,Low,2024-09-24,Closed,4.9,,In-App
TICK_01571,CUST_06785,Billing,Low,2024-09-01,Escalated,5.5,2.0,Email
TICK_01572,CUST_00583,Complaint,Low,2024-06-29,Escalated,6.7,,Phone
TICK_01573,CUST_04790,Complaint,Medium,2025-09-27,Closed,39.3,2.0,Phone
